2017-11-11 18:27:05.783 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/roles/{id}],methods=[DELETE]}" onto public org.springframework.http.ResponseEntity com.y.fish.base.api.controller.RolesController.destroy(java.lang.Long) throws java.lang.Exception
2017-11-11 18:27:05.784 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/roles/all],methods=[GET]}" onto public java.util.List com.y.fish.base.api.controller.RolesController.all()
2017-11-11 18:27:05.786 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/users/{id}],methods=[GET]}" onto public com.y.fish.base.api.model.User com.y.fish.base.api.controller.UsersController.show(java.lang.Long) throws java.lang.Exception
2017-11-11 18:27:05.786 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/users || /api/users/],methods=[GET]}" onto public java.util.List com.y.fish.base.api.controller.UsersController.index(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2017-11-11 18:27:05.787 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/users/{id}],methods=[PATCH]}" onto public org.springframework.http.ResponseEntity com.y.fish.base.api.controller.UsersController.update(java.lang.Long,com.y.fish.base.api.model.User) throws java.lang.Exception
2017-11-11 18:27:05.787 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/users || /api/users/],methods=[POST]}" onto public org.springframework.http.ResponseEntity com.y.fish.base.api.controller.UsersController.create(com.y.fish.base.api.model.User) throws java.lang.Exception
2017-11-11 18:27:05.788 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/users/{id}],methods=[DELETE]}" onto public org.springframework.http.ResponseEntity com.y.fish.base.api.controller.UsersController.destroy(java.lang.Long) throws java.lang.Exception
2017-11-11 18:27:05.791 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2017-11-11 18:27:05.791 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
2017-11-11 18:27:05.842 [restartedMain] INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2017-11-11 18:27:05.842 [restartedMain] INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2017-11-11 18:27:05.862 [restartedMain] INFO  o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver - Detected @ExceptionHandler methods in applicationErrorHandler
2017-11-11 18:27:05.897 [restartedMain] INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
